,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class_number_of_rings,target
1268,0.575,0.445,0.145,0.8759999999999999,0.3795,0.1615,0.27,10.0,0
1269,0.635,0.505,0.17,1.415,0.605,0.297,0.365,15.0,1
1270,0.575,0.46,0.15,0.927,0.33299999999999996,0.207,0.2985,9.0,1
1271,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4.0,2
1272,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9.0,0
1273,0.51,0.375,0.11,0.5805,0.2865,0.11800000000000001,0.14800000000000002,7.0,1
1274,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348,7.0,0
1275,0.41,0.33,0.105,0.335,0.1525,0.07400000000000001,0.11,7.0,2
1276,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245,8.0,2
1277,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14.0,1
1278,0.605,0.49,0.14,0.9755,0.419,0.20600000000000002,0.315,10.0,0
1279,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,10.0,1
1280,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13.0,2
1281,0.38,0.275,0.095,0.1375,0.086,0.0585,0.0605,7.0,2
1282,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12.0,1
1283,0.495,0.395,0.12,0.5529999999999999,0.22399999999999998,0.1375,0.16699999999999998,8.0,0
1284,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135,8.0,2
1285,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,8.0,1
1286,0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8.0,0
1287,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5.0,2
1288,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,9.0,2
1289,0.325,0.25,0.08,0.17600000000000002,0.0595,0.0355,0.063,7.0,2
1290,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15.0,1
1291,0.345,0.27,0.09,0.195,0.078,0.0455,0.059000000000000004,9.0,0
1292,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17.0,0
1293,0.57,0.42,0.14,0.8745,0.41600000000000004,0.165,0.25,8.0,0
1294,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13.0,1
1295,0.5,0.37,0.115,0.5745,0.306,0.11199999999999999,0.141,7.0,2
1296,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,9.0,2
1297,0.61,0.43,0.14,0.909,0.43799999999999994,0.2,0.22,8.0,1
1298,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,8.0,0
1299,0.55,0.45,0.15,0.875,0.36200000000000004,0.1755,0.2765,10.0,1
1300,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14.0,0
1301,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,6.0,2
1302,0.29,0.21,0.06,0.1195,0.055999999999999994,0.0235,0.03,6.0,2
1303,0.685,0.52,0.165,1.5190000000000001,0.6990000000000001,0.3685,0.4,10.0,0
1304,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,8.0,0
1305,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,10.0,0
1306,0.655,0.455,0.17,1.275,0.583,0.303,0.33299999999999996,8.0,1
1307,0.345,0.255,0.085,0.2005,0.105,0.037000000000000005,0.05,5.0,2
1308,0.6,0.47,0.19,1.1345,0.49200000000000005,0.2595,0.3375,10.0,1
1309,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,5.0,2
1310,0.55,0.465,0.15,0.9359999999999999,0.48100000000000004,0.174,0.2435,9.0,2
1311,0.51,0.4,0.13,0.5735,0.21899999999999997,0.1365,0.195,13.0,1
1312,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10.0,1
1313,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10.0,0
1314,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,9.0,1
1315,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8.0,2
1316,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9.0,2
1317,0.44,0.34,0.105,0.364,0.14800000000000002,0.0805,0.1175,8.0,1
1318,0.565,0.47,0.195,1.1420000000000001,0.387,0.258,0.35,17.0,0
1319,0.225,0.17,0.07,0.0565,0.024,0.013000000000000001,0.016,4.0,2
1320,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,7.0,0
1321,0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341,13.0,0
1322,0.575,0.46,0.19,0.9940000000000001,0.392,0.2425,0.34,13.0,1
1323,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18.0,0
1324,0.63,0.485,0.185,1.167,0.5479999999999999,0.2485,0.34,10.0,1
1325,0.55,0.415,0.15,0.7915,0.3535,0.17600000000000002,0.23600000000000002,10.0,2
1326,0.57,0.435,0.125,0.8965,0.38299999999999995,0.1835,0.275,9.0,0
1327,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6.0,2
1328,0.435,0.35,0.11,0.384,0.14300000000000002,0.1005,0.125,13.0,1
1329,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,16.0,1
1330,0.725,0.565,0.21,2.1425,1.03,0.48700000000000004,0.503,14.0,1
1331,0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,8.0,2
1332,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,15.0,1
1333,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11.0,0
1334,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11.0,1
1335,0.41,0.325,0.1,0.39399999999999996,0.20800000000000002,0.0655,0.106,6.0,2
1336,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15.0,0
1337,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07,9.0,0
1338,0.63,0.49,0.16,1.09,0.40700000000000003,0.22399999999999998,0.354,12.0,0
1339,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10.0,1
1340,0.59,0.45,0.155,0.8740000000000001,0.369,0.2135,0.24,8.0,0
1341,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195,10.0,0
1342,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13.0,0
1343,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19.0,0
1344,0.595,0.5,0.165,1.06,0.402,0.28,0.275,11.0,0
1345,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,8.0,1
1346,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,8.0,1
1347,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14.0,1
1348,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12.0,0
1349,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4.0,2
1350,0.465,0.36,0.125,0.4365,0.16899999999999998,0.1075,0.145,11.0,0
1351,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,6.0,2
1352,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9.0,0
1353,0.625,0.475,0.175,1.1435,0.4755,0.2475,0.349,10.0,1
1354,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,10.0,0
1355,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10.0,0
1356,0.54,0.405,0.125,0.8909999999999999,0.4815,0.1915,0.20199999999999999,9.0,0
1357,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.22899999999999998,9.0,2
1358,0.73,0.575,0.185,1.8795,0.9309999999999999,0.38,0.4825,12.0,1
1359,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5.0,2
1360,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,18.0,0
1361,0.44,0.33,0.115,0.4005,0.14300000000000002,0.113,0.12,8.0,1
1362,0.33,0.23,0.08,0.14,0.0565,0.0365,0.046,7.0,2
1363,0.675,0.515,0.15,1.3119999999999998,0.556,0.2845,0.4115,11.0,0
1364,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,10.0,0
1365,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,9.0,1
1366,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13.0,1
1367,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11.0,0
1368,0.36,0.265,0.09,0.2055,0.096,0.037000000000000005,0.0585,7.0,2
1369,0.72,0.55,0.195,2.073,1.0715,0.4265,0.5015,9.0,1
1370,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5.0,2
1371,0.505,0.39,0.15,0.685,0.36200000000000004,0.131,0.156,8.0,2
1372,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9.0,2
1373,0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12.0,0
1374,0.695,0.56,0.22,1.834,0.8455,0.42200000000000004,0.455,11.0,1
1375,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,13.0,2
1376,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15.0,0
1377,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,6.0,0
1378,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,8.0,0
1379,0.525,0.39,0.105,0.5670000000000001,0.2875,0.1075,0.16,8.0,2
1380,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6.0,2
1381,0.385,0.28,0.125,0.244,0.102,0.038,0.085,6.0,2
1382,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7.0,2
1383,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,7.0,2
1384,0.375,0.3,0.075,0.14400000000000002,0.059000000000000004,0.03,0.044000000000000004,7.0,2
1385,0.595,0.475,0.155,0.9840000000000001,0.4865,0.184,0.2755,10.0,2
1386,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7.0,2
1387,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10.0,1
1388,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13.0,2
1389,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16.0,1
1390,0.6,0.455,0.145,0.8895,0.419,0.1715,0.26899999999999996,10.0,1
1391,0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159,8.0,0
1392,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9.0,0
1393,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15.0,0
1394,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054000000000000006,6.0,2
1395,0.535,0.445,0.125,0.8725,0.41700000000000004,0.19899999999999998,0.24,8.0,1
1396,0.49,0.385,0.125,0.5395,0.2175,0.128,0.165,11.0,1
1397,0.44,0.325,0.09,0.35,0.14800000000000002,0.067,0.105,7.0,2
1398,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10.0,0
1399,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4.0,2
1400,0.625,0.525,0.215,1.5765,0.5115,0.2595,0.665,16.0,1
1401,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13.0,2
1402,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7.0,2
1403,0.405,0.31,0.1,0.385,0.17300000000000001,0.0915,0.11,7.0,0
1404,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10.0,0
1405,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,8.0,1
1406,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,8.0,2
1407,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,9.0,1
1408,0.53,0.42,0.14,0.6765,0.256,0.1855,0.20800000000000002,9.0,2
1409,0.66,0.51,0.18,1.261,0.5,0.2335,0.33899999999999997,10.0,0
1410,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10.0,1
1411,0.47,0.37,0.12,0.5795,0.293,0.22699999999999998,0.14,9.0,0
1412,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7.0,1
1413,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,9.0,1
1414,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6.0,2
1415,0.61,0.475,0.165,1.1159999999999999,0.428,0.2205,0.315,15.0,0
1416,0.37,0.275,0.08,0.22699999999999998,0.09300000000000001,0.0625,0.07,8.0,1
1417,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,9.0,1
1418,0.53,0.42,0.185,0.752,0.299,0.156,0.205,20.0,2
1419,0.445,0.33,0.1,0.43700000000000006,0.163,0.0755,0.17,13.0,2
1420,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,7.0,2
1421,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,14.0,1
1422,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16.0,0
1423,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5.0,2
1424,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,14.0,0
1425,0.7,0.54,0.215,1.9780000000000002,0.6675,0.3125,0.71,24.0,1
1426,0.63,0.49,0.155,1.2525,0.63,0.24600000000000002,0.289,9.0,0
1427,0.54,0.415,0.15,0.8115,0.3875,0.1875,0.2035,9.0,1
1428,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,21.0,1
1429,0.39,0.29,0.09,0.2625,0.11699999999999999,0.054000000000000006,0.077,7.0,2
1430,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,10.0,0
1431,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13.0,0
1432,0.57,0.45,0.135,1.02,0.546,0.204,0.25,9.0,0
1433,0.475,0.385,0.145,0.6175,0.235,0.10800000000000001,0.215,14.0,0
1434,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,11.0,0
1435,0.57,0.47,0.14,0.871,0.385,0.21100000000000002,0.2315,10.0,1
1436,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6.0,2
1437,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13.0,2
1438,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13.0,0
1439,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10.0,1
1440,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645,6.0,2
1441,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,7.0,2
1442,0.75,0.615,0.205,2.2635,0.821,0.423,0.726,12.0,1
1443,0.55,0.425,0.15,0.8315,0.41100000000000003,0.1765,0.2165,10.0,0
1444,0.355,0.27,0.1,0.21600000000000003,0.083,0.037000000000000005,0.075,10.0,2
1445,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13.0,2
1446,0.69,0.54,0.155,1.454,0.624,0.3105,0.39,9.0,1
1447,0.5,0.38,0.135,0.5285,0.226,0.12300000000000001,0.209,8.0,2
1448,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19.0,1
1449,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,10.0,1
1450,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,9.0,0
1451,0.525,0.4,0.125,0.5655,0.2435,0.11900000000000001,0.175,8.0,2
1452,0.66,0.53,0.17,1.3259999999999998,0.519,0.2625,0.44,13.0,1
1453,0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,7.0,1
1454,0.485,0.385,0.105,0.556,0.29600000000000004,0.10400000000000001,0.133,7.0,0
1455,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,7.0,2
1456,0.585,0.475,0.15,1.065,0.5315,0.19899999999999998,0.2885,10.0,0
1457,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,9.0,0
1458,0.445,0.32,0.12,0.37799999999999995,0.152,0.0825,0.12,8.0,2
1459,0.605,0.475,0.175,1.2009999999999998,0.5395,0.275,0.309,10.0,0
1460,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5.0,2
1461,0.65,0.52,0.195,1.281,0.5985,0.24600000000000002,0.3825,10.0,1
1462,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,14.0,1
1463,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049,7.0,2
1464,0.575,0.48,0.15,0.8745,0.375,0.193,0.29,12.0,1
1465,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,7.0,2
1466,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9.0,0
1467,0.6,0.475,0.19,1.0875,0.40299999999999997,0.2655,0.325,14.0,0
1468,0.385,0.255,0.1,0.3175,0.13699999999999998,0.068,0.092,8.0,0
1469,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,9.0,1
1470,0.48,0.37,0.125,0.5435,0.244,0.10099999999999999,0.165,9.0,2
1471,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9.0,2
1472,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11.0,2
1473,0.58,0.445,0.16,0.9840000000000001,0.49,0.201,0.27,9.0,0
1474,0.595,0.47,0.25,1.2830000000000001,0.462,0.2475,0.445,14.0,1
1475,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.18899999999999997,9.0,2
1476,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,9.0,0
1477,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,11.0,0
1478,0.56,0.42,0.14,0.8370000000000001,0.414,0.214,0.2,8.0,2
1479,0.43,0.35,0.09,0.397,0.1575,0.08900000000000001,0.12,9.0,1
1480,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,20.0,2
1481,0.56,0.455,0.16,0.9670000000000001,0.4525,0.207,0.27399999999999997,9.0,1
1482,0.47,0.375,0.105,0.46799999999999997,0.1665,0.10800000000000001,0.17,10.0,2
1483,0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185,10.0,1
1484,0.235,0.175,0.065,0.0615,0.0205,0.02,0.019,6.0,2
1485,0.525,0.385,0.1,0.5115,0.24600000000000002,0.1005,0.1455,8.0,0
1486,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9.0,1
1487,0.66,0.515,0.2,1.6465,0.7490000000000001,0.42200000000000004,0.401,11.0,0
1488,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,9.0,1
1489,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7.0,2
1490,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7.0,2
1491,0.59,0.45,0.185,1.2830000000000001,0.473,0.276,0.425,16.0,0
1492,0.565,0.48,0.175,0.9570000000000001,0.3885,0.215,0.275,18.0,1
1493,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,11.0,0
1494,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6.0,2
1495,0.44,0.33,0.135,0.4095,0.163,0.1005,0.11900000000000001,6.0,2
1496,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11.0,0
1497,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8.0,2
1498,0.54,0.385,0.14,0.7655,0.3265,0.11599999999999999,0.2365,10.0,1
1499,0.49,0.38,0.145,0.6725,0.249,0.18100000000000002,0.21,10.0,1
1500,0.635,0.52,0.175,1.2919999999999998,0.6,0.26899999999999996,0.36700000000000005,11.0,0
1501,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14.0,0
1502,0.63,0.455,0.15,1.1315,0.48100000000000004,0.2745,0.305,9.0,0
1503,0.52,0.465,0.15,0.9505,0.456,0.19899999999999998,0.255,8.0,0
1504,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14.0,0
1505,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4.0,0
1506,0.55,0.435,0.14,0.7995,0.295,0.1905,0.23800000000000002,10.0,2
1507,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,11.0,0
1508,0.575,0.45,0.185,0.925,0.342,0.19699999999999998,0.35,12.0,0
1509,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13.0,0
1510,0.6,0.41,0.145,0.9390000000000001,0.4475,0.196,0.268,8.0,0
1511,0.57,0.445,0.16,1.0145,0.516,0.16399999999999998,0.3,10.0,0
1512,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,9.0,1
1513,0.4,0.305,0.1,0.3415,0.17600000000000002,0.0625,0.0865,7.0,2
1514,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,12.0,1
1515,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,11.0,1
1516,0.465,0.37,0.115,0.534,0.261,0.098,0.14300000000000002,7.0,2
1517,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,7.0,0
1518,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8.0,0
1519,0.665,0.525,0.18,1.5785,0.6779999999999999,0.22899999999999998,0.456,14.0,1
1520,0.595,0.46,0.16,0.9209999999999999,0.4005,0.2025,0.2875,9.0,1
1521,0.66,0.525,0.18,1.4780000000000002,0.5815,0.381,0.37200000000000005,10.0,0
1522,0.63,0.515,0.165,1.3519999999999999,0.488,0.349,0.45,20.0,0
1523,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12.0,0
1524,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,10.0,0
1525,0.55,0.425,0.155,0.8725,0.41200000000000003,0.187,0.2425,10.0,2
1526,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,8.0,1
1527,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18.0,0
1528,0.29,0.21,0.065,0.09699999999999999,0.0375,0.022000000000000002,0.03,6.0,2
1529,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13.0,1
1530,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,9.0,0
1531,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9.0,0
1532,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.16699999999999998,8.0,2
1533,0.49,0.465,0.125,0.5225,0.235,0.13,0.141,7.0,0
1534,0.375,0.285,0.08,0.226,0.0975,0.04,0.0725,7.0,2
1535,0.585,0.47,0.165,1.409,0.8,0.22899999999999998,0.295,10.0,0
1536,0.625,0.485,0.17,1.4369999999999998,0.5855,0.293,0.475,11.0,0
1537,0.44,0.34,0.1,0.40700000000000003,0.209,0.0735,0.10300000000000001,7.0,2
1538,0.565,0.505,0.21,1.2765,0.501,0.27899999999999997,0.355,12.0,1
1539,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15.0,1
1540,0.415,0.3,0.1,0.3355,0.1545,0.0685,0.095,7.0,0
1541,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9.0,2
1542,0.67,0.52,0.15,1.406,0.519,0.348,0.37,13.0,1
1543,0.645,0.51,0.19,1.4865,0.6445,0.29600000000000004,0.425,12.0,0
1544,0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,10.0,1
1545,0.605,0.455,0.16,1.1035,0.42100000000000004,0.3015,0.325,9.0,0
1546,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11.0,0
1547,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9.0,2
1548,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,9.0,1
1549,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,9.0,0
1550,0.445,0.32,0.12,0.414,0.19899999999999998,0.09,0.11699999999999999,7.0,0
1551,0.55,0.445,0.11,0.7935,0.37799999999999995,0.142,0.26,10.0,2
1552,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075,11.0,0
1553,0.545,0.43,0.155,0.8035,0.409,0.14400000000000002,0.228,7.0,0
1554,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13,7.0,2
1555,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8.0,2
1556,0.715,0.55,0.175,1.825,0.938,0.3805,0.44,11.0,0
1557,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10.0,0
1558,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10.0,1
1559,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20.0,1
1560,0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,9.0,0
1561,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,16.0,2
1562,0.35,0.26,0.095,0.21100000000000002,0.086,0.055999999999999994,0.068,7.0,2
1563,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,9.0,0
1564,0.345,0.285,0.1,0.2225,0.0865,0.057999999999999996,0.075,8.0,2
1565,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5.0,0
1566,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,17.0,1
1567,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17.0,1
1568,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,10.0,0
1569,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4.0,2
1570,0.515,0.425,0.14,0.7659999999999999,0.304,0.1725,0.255,14.0,1
1571,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6.0,2
1572,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295,9.0,1
1573,0.47,0.35,0.115,0.48700000000000004,0.1955,0.127,0.155,8.0,1
1574,0.525,0.39,0.12,0.664,0.3115,0.147,0.17800000000000002,9.0,2
1575,0.645,0.49,0.16,1.1440000000000001,0.5015,0.289,0.319,8.0,1
1576,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11.0,1
1577,0.63,0.48,0.16,1.199,0.5265,0.335,0.315,11.0,1
1578,0.635,0.535,0.19,1.242,0.5760000000000001,0.2475,0.39,14.0,1
1579,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8.0,2
1580,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13.0,1
1581,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11.0,2
1582,0.645,0.51,0.19,1.4745,0.605,0.345,0.48,9.0,0
1583,0.535,0.405,0.14,0.818,0.402,0.1715,0.18899999999999997,7.0,0
1584,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12.0,1
1585,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17,12.0,1
1586,0.55,0.42,0.115,0.6679999999999999,0.2925,0.13699999999999998,0.209,11.0,2
1587,0.625,0.49,0.175,1.2329999999999999,0.5565,0.247,0.365,11.0,1
1588,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9.0,1
1589,0.655,0.52,0.165,1.4095,0.586,0.29100000000000004,0.405,9.0,0
1590,0.61,0.485,0.17,1.1005,0.5125,0.22899999999999998,0.305,11.0,1
1591,0.43,0.325,0.09,0.425,0.217,0.087,0.095,7.0,2
1592,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12.0,0
1593,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8.0,2
1594,0.52,0.385,0.165,0.7909999999999999,0.375,0.18,0.1815,10.0,0
1595,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14.0,1
1596,0.305,0.22,0.07,0.141,0.062,0.031,0.037000000000000005,5.0,2
1597,0.525,0.4,0.115,0.6295,0.2555,0.14400000000000002,0.18,11.0,1
1598,0.68,0.57,0.205,1.8419999999999999,0.625,0.408,0.65,20.0,1
1599,0.635,0.5,0.19,1.29,0.593,0.3045,0.35200000000000004,8.0,1
1600,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10.0,0
1601,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7.0,2
1602,0.435,0.345,0.115,0.418,0.222,0.0735,0.106,7.0,2
1603,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8.0,2
1604,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055,11.0,0
1605,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,9.0,1
1606,0.6,0.475,0.155,1.0590000000000002,0.441,0.19,0.39,11.0,1
1607,0.69,0.535,0.185,1.8259999999999998,0.797,0.409,0.499,11.0,1
